                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.8144573300680158E-037      5.0271465915946114E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      donor_index                      period_days                binary_separation                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                          v_orb_1                          v_orb_2                         lg_F_irr                        log_J_orb                     log_abs_Jdot                  log_abs_jdot_mb                  log_abs_jdot_gr                  log_abs_jdot_ml                log_abs_jdot_tide                  log_abs_jdot_ls               log_abs_extra_jdot 
                              30          1.1654148011614511E+007                                1          2.9135847964286974E+000          8.5850691159257284E+000          1.4150750284910998E-001          8.3429096593604291E-001          4.0937993646161092E-001          6.7476971506894472E+000         -6.5433698565640475E-001         -8.7635915671603615E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4899211939606229E+002          1.4268853877229151E-001          8.8263285003268219E+000          4.9229408096664919E+001          3.2235075348645047E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2235075348645047E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              31          1.2461886111593971E+007                                1          2.9115080986208621E+000          8.5809892134322592E+000          1.4060600489990716E-001          8.1903458309829191E-001          4.0918538587605457E-001          6.7444904267762764E+000         -6.5637579015957859E-001         -8.7856242187747113E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4902753495637143E+002          1.4272245596583705E-001          8.8319383993517757E+000          4.9229304876744600E+001          3.2198953591552069E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2198953591552069E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              32          1.3153284436615448E+007                                1          2.9098832640223415E+000          8.5777963697574293E+000          1.3992445021642802E-001          8.0701744887802218E-001          4.0903313478487702E-001          6.7419809138211297E+000         -6.5791414358150080E-001         -8.8029965388605180E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4905526803211038E+002          1.4274901570650586E-001          8.8388021842402669E+000          4.9229224064824727E+001          3.2160115725664923E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2160115725664923E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              33          1.3793041527244268E+007                                1          2.9084842609067247E+000          8.5750468148681254E+000          1.3935882438836489E-001          7.9676184777159287E-001          4.0890202196671788E-001          6.7398198172193782E+000         -6.5918773470944625E-001         -8.8178291565955991E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4907916310825763E+002          1.4277189982623731E-001          8.8454149847046288E+000          4.9229154448580154E+001          3.2128988893706513E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2128988893706513E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              34          1.4408145951262614E+007                                1          2.9072204464745464E+000          8.5725625763558089E+000          1.3886468100810870E-001          7.8742270374821610E-001          4.0878356078829331E-001          6.7378672541235138E+000         -6.6029778511561543E-001         -8.8313472586354080E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4910076233067289E+002          1.4279258522555605E-001          8.8542195702622379E+000          4.9229091530708594E+001          3.2102052314720247E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2102052314720247E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              35          1.5010453903141074E+007                                1          2.9060520668503864E+000          8.5702656106612878E+000          1.3842408585943816E-001          7.7896767057270722E-001          4.0867402973415967E-001          6.7360618838157329E+000         -6.6128484858829351E-001         -8.8435859349150592E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4912074166429412E+002          1.4281171927057543E-001          8.8610820378472610E+000          4.9229033339637596E+001          3.2077204341833792E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2077204341833792E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              36          1.5605491388081437E+007                                1          2.9049569694536581E+000          8.5681124340285599E+000          1.3802214776070271E-001          7.7080655716551805E-001          4.0857135527677391E-001          6.7343695289105598E+000         -6.6218349383009500E-001         -8.8554139272333432E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4913947759529771E+002          1.4282966251903897E-001          8.8720461085653852E+000          4.9228978777138586E+001          3.2054460139280302E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2054460139280302E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              37          1.6194770954864368E+007                                1          2.9039268004485423E+000          8.5660866723792317E+000          1.3765871914243769E-001          7.6317140373839010E-001          4.0847475661646160E-001          6.7327773197012259E+000         -6.6299332599470107E-001         -8.8664835215844384E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4915711127015484E+002          1.4284655014577222E-001          8.8806540870773745E+000          4.9228927430874627E+001          3.2032244723935037E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2032244723935037E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              38          1.6777183320419457E+007                                1          2.9029569214026347E+000          8.5641792481509302E+000          1.3732411516703258E-001          7.5592155698745345E-001          4.0838380088869236E-001          6.7312781214004689E+000         -6.6373760450782138E-001         -8.8770014500155869E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4917372057035794E+002          1.4286245673724576E-001          8.8899669188056976E+000          4.9228879072966798E+001          3.2011244320914479E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2011244320914479E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              39          1.7352444578479528E+007                                1          2.9020425731122623E+000          8.5623808396098156E+000          1.3701723584548411E-001          7.4904380230931789E-001          4.0829804358559418E-001          6.7298646073070145E+000         -6.6441858343913363E-001         -8.8869853317761605E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4918938567640836E+002          1.4287745908167246E-001          8.8987734817339010E+000          4.9228833469009878E+001          3.1991097824065758E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1991097824065758E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              40          1.7914737338275667E+007                                1          2.9011878598458223E+000          8.5606995548836213E+000          1.3673678476680090E-001          7.4258116539035912E-001          4.0821787134410276E-001          6.7285431502513697E+000         -6.6503968991710272E-001         -8.8963715490735662E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4920403503535229E+002          1.4289148865337151E-001          8.9066742514219470E+000          4.9228790826409089E+001          3.1971797493789094E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1971797493789094E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              41          1.8457971956557922E+007                                1          2.9003963459695523E+000          8.5591424408190075E+000          1.3648168450402992E-001          7.3659690877528694E-001          4.0814362019385242E-001          6.7273192889177889E+000         -6.6560377829939765E-001         -8.9050662275109849E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4921760632111582E+002          1.4290448576316975E-001          8.9133991757160569E+000          4.9228751325691270E+001          3.1953492778782884E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1953492778782884E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              42          1.8981282266412333E+007                                1          2.8996634233612784E+000          8.5577004647378665E+000          1.3624884829997966E-001          7.3105430055797782E-001          4.0807485941062466E-001          6.7261859237971722E+000         -6.6611800467992210E-001         -8.9131220741735440E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4923017740588716E+002          1.4291652498862731E-001          8.9186069078478880E+000          4.9228714739373338E+001          3.1936396598580512E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1936396598580512E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
